Timestamp,Model,Position_Size,Predicted_Return,Future_Return,Strategy_Return,Transaction_Cost,Year
2022-01-13,LightGBM,0.16572443611711257,0.0008286221805855629,-0.028814196228162295,-0.0048550739505353975,7.985752845536853e-05,2022
2022-01-14,LightGBM,0.1657244361170938,0.0008286221805854691,-0.044142346709182975,-0.007315465517264619,1.8762769116165147e-17,2022
2022-01-17,LightGBM,0.17005083137286353,0.0008502541568643176,-0.05963657220800848,-0.010145575079455418,4.326395255769722e-06,2022
2022-01-18,LightGBM,0.17005083137288593,0.0008502541568644296,-0.07716112834576318,-0.013121314024867005,2.2398749521812535e-17,2022
2022-01-19,LightGBM,0.17137823069471486,0.0008568911534735744,-0.03538852791744988,-0.006066150700704912,1.3273993218289316e-06,2022
2022-01-20,LightGBM,0.17137823069474406,0.0008568911534737203,-0.0766277820059151,-0.013132333702236303,2.919886554764162e-17,2022
2022-01-21,LightGBM,0.13291327125632318,0.0006645663562816159,-0.0207922588991475,-0.0028020321065325123,3.846495943842088e-05,2022
2022-01-24,LightGBM,0.1315858719344831,0.0006579293596724155,-0.014483463410805229,-0.0019071465608638287,1.3273993218400894e-06,2022
2022-01-25,LightGBM,0.13291327125631633,0.0006645663562815816,-0.004247652224423958,-0.0005658967516291902,1.3273993218332337e-06,2022
2022-01-26,LightGBM,0.18063234332906059,0.0009031617166453029,0.02340732512414806,0.004180400916167314,4.771907207274426e-05,2022
2022-01-27,LightGBM,0.19176370542850618,0.0009588185271425309,0.06033303152974511,0.011558554323779372,1.1131362099445597e-05,2022
2022-01-28,LightGBM,0.19043630610667078,0.000952181530533354,0.018104651440420626,0.003446455544340685,1.3273993218353985e-06,2022
2022-01-31,LightGBM,0.19043630610666673,0.0009521815305333337,0.013360107968282965,0.0025442496106660483,4.052314039881821e-18,2022
2022-02-01,LightGBM,0.19042839857681418,0.000952141992884071,0.030983260567587354,0.005900084785043962,7.907529852552165e-09,2022
2022-02-02,LightGBM,0.14270932650411136,0.0007135466325205568,0.01935348379438058,0.0027142035657315836,4.7719072072702815e-05,2022
2022-02-03,LightGBM,0.18117428594252827,0.0009058714297126414,-0.01722252423420751,-0.0031587434896988512,3.846495943841691e-05,2022
2022-02-04,LightGBM,0.18117428594254265,0.0009058714297127133,-0.041931977594492145,-0.007596996098840826,1.4377388168895778e-17,2022
2022-02-07,LightGBM,0.22282446876344067,0.0011141223438172034,-0.0536146599316461,-0.011988308300022468,4.1650182820898024e-05,2022
2022-02-08,LightGBM,0.1700429238430433,0.0008502146192152165,-0.04507827934072764,-0.007718023965831178,5.278154492039738e-05,2022
2022-02-09,LightGBM,0.17005083137291144,0.0008502541568645572,-0.06774530426920194,-0.011520153220118507,7.907529868150798e-09,2022
2022-02-10,LightGBM,0.1700429238430324,0.0008502146192151621,-0.031055823685752472,-0.005280830969408928,7.907529879030984e-09,2022
2022-02-14,LightGBM,0.14404463335575327,0.0007202231667787663,-0.00412441970600324,-0.0006200988148437595,2.5998290487279143e-05,2022
2022-02-15,LightGBM,0.16151583948836332,0.0008075791974418166,-0.013930804812029397,-0.0022675168400960693,1.747120613261005e-05,2022
